Country,Time Serie,Rate
INDIA/US,06/02/2003,47.8
INDIA/US,07/02/2003,47.72
INDIA/US,10/02/2003,47.69
INDIA/US,11/02/2003,47.7
INDIA/US,12/02/2003,47.89
INDIA/US,13/02/2003,47.87
INDIA/US,14/02/2003,47.92
INDIA/US,18/02/2003,47.75
INDIA/US,19/02/2003,47.7
INDIA/US,20/02/2003,47.65
INDIA/US,21/02/2003,47.65
INDIA/US,24/02/2003,47.74
INDIA/US,25/02/2003,47.74
INDIA/US,26/02/2003,47.67
INDIA/US,27/02/2003,47.66
INDIA/US,28/02/2003,47.66
INDIA/US,03/03/2003,47.7
INDIA/US,04/03/2003,47.85
INDIA/US,05/03/2003,47.8
INDIA/US,06/03/2003,47.63
INDIA/US,07/03/2003,47.8
INDIA/US,10/03/2003,47.7
INDIA/US,11/03/2003,47.64
INDIA/US,12/03/2003,47.65
INDIA/US,13/03/2003,47.66
INDIA/US,14/03/2003,47.66
INDIA/US,17/03/2003,47.68
INDIA/US,18/03/2003,47.68
INDIA/US,19/03/2003,47.72
INDIA/US,20/03/2003,47.75
INDIA/US,21/03/2003,47.66
INDIA/US,24/03/2003,47.68
INDIA/US,25/03/2003,47.64
INDIA/US,26/03/2003,47.64
INDIA/US,27/03/2003,47.59
INDIA/US,28/03/2003,47.55
INDIA/US,31/03/2003,47.53
INDIA/US,01/04/2003,47.45
INDIA/US,02/04/2003,47.4
INDIA/US,03/04/2003,47.43
INDIA/US,04/04/2003,47.44
INDIA/US,07/04/2003,47.44
INDIA/US,08/04/2003,47.46
INDIA/US,09/04/2003,47.45
INDIA/US,10/04/2003,47.4
INDIA/US,11/04/2003,47.38
INDIA/US,14/04/2003,47.44
INDIA/US,15/04/2003,47.36
INDIA/US,16/04/2003,47.38
INDIA/US,17/04/2003,47.34
INDIA/US,18/04/2003,47.34
INDIA/US,21/04/2003,47.38
INDIA/US,22/04/2003,47.34
INDIA/US,23/04/2003,47.35
INDIA/US,24/04/2003,47.36
INDIA/US,25/04/2003,47.37
INDIA/US,28/04/2003,47.35
INDIA/US,29/04/2003,47.37
INDIA/US,30/04/2003,47.37
INDIA/US,01/05/2003,47.35
INDIA/US,02/05/2003,47.35
INDIA/US,05/05/2003,47.3
INDIA/US,06/05/2003,47.28
INDIA/US,07/05/2003,47.28
INDIA/US,08/05/2003,47.25
INDIA/US,09/05/2003,47.2
INDIA/US,12/05/2003,47.18
INDIA/US,13/05/2003,47.15
INDIA/US,14/05/2003,47.15
INDIA/US,15/05/2003,47.13
INDIA/US,16/05/2003,47.12
INDIA/US,19/05/2003,46.99
INDIA/US,20/05/2003,46.95
INDIA/US,21/05/2003,46.9
INDIA/US,22/05/2003,46.91
INDIA/US,23/05/2003,46.87
INDIA/US,27/05/2003,46.85
INDIA/US,28/05/2003,46.98
INDIA/US,29/05/2003,47.05
INDIA/US,30/05/2003,47.07
INDIA/US,02/06/2003,47.15
INDIA/US,03/06/2003,46.95
INDIA/US,04/06/2003,46.85
INDIA/US,05/06/2003,46.84
INDIA/US,06/06/2003,46.88
INDIA/US,09/06/2003,46.87
INDIA/US,10/06/2003,46.79
INDIA/US,11/06/2003,46.7
INDIA/US,12/06/2003,46.73
INDIA/US,13/06/2003,46.7
INDIA/US,16/06/2003,46.66
INDIA/US,17/06/2003,46.59
INDIA/US,18/06/2003,46.62
INDIA/US,19/06/2003,46.61
INDIA/US,20/06/2003,46.57
INDIA/US,23/06/2003,46.66
INDIA/US,24/06/2003,46.57
INDIA/US,25/06/2003,46.58
INDIA/US,26/06/2003,46.57
INDIA/US,27/06/2003,46.4
INDIA/US,30/06/2003,46.4
INDIA/US,01/07/2003,46.49
INDIA/US,02/07/2003,46.36
INDIA/US,03/07/2003,46.4
INDIA/US,07/07/2003,46.34
INDIA/US,08/07/2003,46.3
INDIA/US,09/07/2003,46.24
INDIA/US,10/07/2003,46.21
INDIA/US,11/07/2003,46.1
INDIA/US,14/07/2003,46.06
INDIA/US,15/07/2003,46.13
INDIA/US,16/07/2003,46.23
INDIA/US,17/07/2003,46.23
INDIA/US,18/07/2003,46.29
INDIA/US,21/07/2003,46.27
INDIA/US,22/07/2003,46.15
INDIA/US,23/07/2003,46.16
INDIA/US,24/07/2003,46.15
INDIA/US,25/07/2003,46.15
INDIA/US,28/07/2003,46.15
INDIA/US,29/07/2003,46.13
INDIA/US,30/07/2003,46.15
INDIA/US,31/07/2003,46.15
INDIA/US,01/08/2003,46.18
INDIA/US,04/08/2003,46.15
INDIA/US,05/08/2003,46.14
INDIA/US,06/08/2003,46.05
INDIA/US,07/08/2003,45.98
INDIA/US,08/08/2003,46.01
INDIA/US,11/08/2003,45.99
INDIA/US,12/08/2003,45.89
INDIA/US,13/08/2003,45.95
INDIA/US,14/08/2003,46
INDIA/US,15/08/2003,46
INDIA/US,18/08/2003,45.9
INDIA/US,19/08/2003,45.85
INDIA/US,20/08/2003,45.88
INDIA/US,21/08/2003,45.8
INDIA/US,22/08/2003,45.88
INDIA/US,25/08/2003,45.9
INDIA/US,26/08/2003,45.88
INDIA/US,27/08/2003,45.88
INDIA/US,28/08/2003,45.88
INDIA/US,29/08/2003,45.88
INDIA/US,02/09/2003,45.88
INDIA/US,03/09/2003,45.9
INDIA/US,04/09/2003,45.8
INDIA/US,05/09/2003,45.88
INDIA/US,08/09/2003,45.85
INDIA/US,09/09/2003,45.8
INDIA/US,10/09/2003,45.82
INDIA/US,11/09/2003,45.72
INDIA/US,12/09/2003,45.8
INDIA/US,15/09/2003,45.8
INDIA/US,16/09/2003,45.9
INDIA/US,17/09/2003,45.95
INDIA/US,18/09/2003,46
INDIA/US,19/09/2003,45.98
INDIA/US,22/09/2003,45.77
INDIA/US,23/09/2003,45.77
INDIA/US,24/09/2003,45.88
INDIA/US,25/09/2003,45.88
INDIA/US,26/09/2003,45.77
INDIA/US,29/09/2003,45.85
INDIA/US,30/09/2003,45.78
INDIA/US,01/10/2003,45.7
INDIA/US,02/10/2003,45.43
INDIA/US,03/10/2003,45.33
INDIA/US,06/10/2003,45.49
INDIA/US,07/10/2003,45.33
INDIA/US,08/10/2003,45.43
INDIA/US,09/10/2003,45.29
INDIA/US,10/10/2003,45.42
INDIA/US,14/10/2003,45.66
INDIA/US,15/10/2003,45.7
INDIA/US,16/10/2003,45.33
INDIA/US,17/10/2003,45.33
INDIA/US,20/10/2003,45.36
INDIA/US,21/10/2003,45.33
INDIA/US,22/10/2003,45.35
INDIA/US,23/10/2003,45.33
INDIA/US,24/10/2003,45.32
INDIA/US,27/10/2003,45.4
INDIA/US,28/10/2003,45.31
INDIA/US,29/10/2003,45.36
INDIA/US,30/10/2003,45.35
INDIA/US,31/10/2003,45.33
INDIA/US,03/11/2003,45.32
INDIA/US,04/11/2003,45.31
INDIA/US,05/11/2003,45.34
INDIA/US,06/11/2003,45.3
INDIA/US,07/11/2003,45.33
INDIA/US,10/11/2003,45.33
INDIA/US,12/11/2003,45.36
INDIA/US,13/11/2003,45.39
INDIA/US,14/11/2003,45.44
INDIA/US,17/11/2003,45.55
INDIA/US,18/11/2003,45.62
INDIA/US,19/11/2003,45.63
INDIA/US,20/11/2003,45.78
INDIA/US,21/11/2003,45.75
INDIA/US,24/11/2003,45.88
INDIA/US,25/11/2003,45.95
INDIA/US,26/11/2003,45.88
INDIA/US,28/11/2003,45.82
INDIA/US,01/12/2003,45.77
INDIA/US,02/12/2003,45.7
INDIA/US,03/12/2003,45.63
INDIA/US,04/12/2003,45.66
INDIA/US,05/12/2003,45.66
INDIA/US,08/12/2003,45.55
INDIA/US,09/12/2003,45.55
INDIA/US,10/12/2003,45.55
INDIA/US,11/12/2003,45.55
INDIA/US,12/12/2003,45.55
INDIA/US,15/12/2003,45.55
INDIA/US,16/12/2003,45.5
INDIA/US,17/12/2003,45.55
INDIA/US,18/12/2003,45.5
INDIA/US,19/12/2003,45.54
INDIA/US,22/12/2003,45.52
INDIA/US,23/12/2003,45.52
INDIA/US,24/12/2003,45.5
INDIA/US,26/12/2003,45.5
INDIA/US,29/12/2003,45.66
INDIA/US,30/12/2003,45.57
INDIA/US,31/12/2003,45.55
INDIA/US,02/01/2004,45.68
INDIA/US,05/01/2004,45.6
INDIA/US,06/01/2004,45.66
INDIA/US,07/01/2004,45.53
INDIA/US,08/01/2004,45.55
INDIA/US,09/01/2004,45.48
INDIA/US,12/01/2004,45.44
INDIA/US,13/01/2004,45.44
INDIA/US,14/01/2004,45.42
INDIA/US,15/01/2004,45.44
INDIA/US,16/01/2004,45.45
INDIA/US,20/01/2004,45.43
INDIA/US,21/01/2004,45.43
INDIA/US,22/01/2004,45.43
INDIA/US,23/01/2004,45.43
INDIA/US,26/01/2004,45.36
INDIA/US,27/01/2004,45.38
INDIA/US,28/01/2004,45.36
INDIA/US,29/01/2004,45.29
INDIA/US,30/01/2004,45.32
INDIA/US,02/02/2004,45.3
INDIA/US,03/02/2004,45.3
INDIA/US,04/02/2004,45.3
INDIA/US,05/02/2004,45.29
INDIA/US,06/02/2004,45.3
INDIA/US,09/02/2004,45.25
INDIA/US,10/02/2004,45.22
INDIA/US,11/02/2004,45.24
INDIA/US,12/02/2004,45.23
INDIA/US,13/02/2004,45.24
INDIA/US,17/02/2004,45.28
INDIA/US,18/02/2004,45.24
INDIA/US,19/02/2004,45.28
INDIA/US,20/02/2004,45.23
INDIA/US,23/02/2004,45.32
INDIA/US,24/02/2004,45.32
INDIA/US,25/02/2004,45.25
INDIA/US,26/02/2004,45.27
INDIA/US,27/02/2004,45.32
INDIA/US,01/03/2004,45.32
INDIA/US,02/03/2004,45.25
INDIA/US,03/03/2004,45.22
INDIA/US,04/03/2004,45.32
INDIA/US,05/03/2004,45.32
INDIA/US,08/03/2004,45.26
INDIA/US,09/03/2004,45.23
INDIA/US,10/03/2004,45.25
INDIA/US,11/03/2004,45.28
INDIA/US,12/03/2004,45.22
INDIA/US,15/03/2004,45.25
INDIA/US,16/03/2004,45.22
INDIA/US,17/03/2004,45.27
INDIA/US,18/03/2004,45.25
INDIA/US,19/03/2004,45.2
INDIA/US,22/03/2004,45.145
INDIA/US,23/03/2004,44.85
INDIA/US,24/03/2004,44.8
INDIA/US,25/03/2004,44.73
INDIA/US,26/03/2004,44.44
INDIA/US,29/03/2004,44
INDIA/US,30/03/2004,44.07
INDIA/US,31/03/2004,43.4
INDIA/US,01/04/2004,43.4
INDIA/US,02/04/2004,43.75
INDIA/US,05/04/2004,43.67
INDIA/US,06/04/2004,43.7
INDIA/US,07/04/2004,43.55
INDIA/US,08/04/2004,43.6
INDIA/US,09/04/2004,43.45
INDIA/US,12/04/2004,43.66
INDIA/US,13/04/2004,43.75
INDIA/US,14/04/2004,43.69
INDIA/US,15/04/2004,44
INDIA/US,16/04/2004,43.85
INDIA/US,19/04/2004,43.88
INDIA/US,20/04/2004,43.97
INDIA/US,21/04/2004,44.1
INDIA/US,22/04/2004,44.14
INDIA/US,23/04/2004,44
INDIA/US,26/04/2004,44.1
INDIA/US,27/04/2004,44.23
INDIA/US,28/04/2004,44.21
INDIA/US,29/04/2004,44.4
INDIA/US,30/04/2004,44.52
INDIA/US,03/05/2004,44.88
INDIA/US,04/05/2004,44.7
INDIA/US,05/05/2004,44.55
INDIA/US,06/05/2004,44.65
INDIA/US,07/05/2004,44.66
INDIA/US,10/05/2004,44.95
INDIA/US,11/05/2004,45.35
INDIA/US,12/05/2004,45.35
INDIA/US,13/05/2004,45.25
INDIA/US,14/05/2004,45.57
INDIA/US,17/05/2004,45.5
INDIA/US,18/05/2004,45.47
INDIA/US,19/05/2004,45.18
INDIA/US,20/05/2004,45.28
INDIA/US,21/05/2004,45.28
INDIA/US,24/05/2004,45.31
INDIA/US,25/05/2004,45.36
INDIA/US,26/05/2004,45.4
INDIA/US,27/05/2004,45.4
INDIA/US,28/05/2004,45.42
INDIA/US,01/06/2004,45.43
INDIA/US,02/06/2004,45.37
INDIA/US,03/06/2004,45.22
INDIA/US,04/06/2004,45.07
INDIA/US,07/06/2004,45.1
INDIA/US,08/06/2004,45.05
INDIA/US,09/06/2004,44.94
INDIA/US,10/06/2004,45.05
INDIA/US,11/06/2004,45.09
INDIA/US,14/06/2004,45.35
INDIA/US,15/06/2004,45.38
INDIA/US,16/06/2004,45.34
INDIA/US,17/06/2004,45.49
INDIA/US,18/06/2004,45.66
INDIA/US,21/06/2004,45.88
INDIA/US,22/06/2004,46.21
INDIA/US,23/06/2004,45.7
INDIA/US,24/06/2004,45.85
INDIA/US,25/06/2004,45.85
INDIA/US,28/06/2004,45.99
INDIA/US,29/06/2004,46.05
INDIA/US,30/06/2004,45.99
INDIA/US,01/07/2004,45.88
INDIA/US,02/07/2004,45.75
INDIA/US,06/07/2004,46.05
INDIA/US,07/07/2004,45.84
INDIA/US,08/07/2004,45.75
INDIA/US,09/07/2004,45.66
INDIA/US,12/07/2004,45.72
INDIA/US,13/07/2004,45.86
INDIA/US,14/07/2004,45.95
INDIA/US,15/07/2004,46.08
INDIA/US,16/07/2004,45.96
INDIA/US,19/07/2004,46.11
INDIA/US,20/07/2004,46.1
INDIA/US,21/07/2004,46.13
INDIA/US,22/07/2004,46.3
INDIA/US,23/07/2004,46.35
INDIA/US,26/07/2004,46.28
INDIA/US,27/07/2004,46.25
INDIA/US,28/07/2004,46.3
INDIA/US,29/07/2004,46.45
INDIA/US,30/07/2004,46.4
INDIA/US,02/08/2004,46.35
INDIA/US,03/08/2004,46.35
INDIA/US,04/08/2004,46.36
INDIA/US,05/08/2004,46.35
INDIA/US,06/08/2004,46.33
INDIA/US,09/08/2004,46.4
INDIA/US,10/08/2004,46.34
INDIA/US,11/08/2004,46.32
INDIA/US,12/08/2004,46.21
INDIA/US,13/08/2004,46.27
INDIA/US,16/08/2004,46.36
INDIA/US,17/08/2004,46.34
INDIA/US,18/08/2004,46.34
INDIA/US,19/08/2004,46.27
INDIA/US,20/08/2004,46.25
INDIA/US,23/08/2004,46.26
INDIA/US,24/08/2004,46.295
INDIA/US,25/08/2004,46.36
INDIA/US,26/08/2004,46.35
INDIA/US,27/08/2004,46.28
INDIA/US,30/08/2004,46.35
INDIA/US,31/08/2004,46.35
INDIA/US,01/09/2004,46.34
INDIA/US,02/09/2004,46.32
INDIA/US,03/09/2004,46.33
INDIA/US,07/09/2004,46.35
INDIA/US,08/09/2004,46.35
INDIA/US,09/09/2004,46.3
INDIA/US,10/09/2004,46.26
INDIA/US,13/09/2004,46.18
INDIA/US,14/09/2004,45.85
INDIA/US,15/09/2004,45.81
INDIA/US,16/09/2004,45.82
INDIA/US,17/09/2004,45.84
INDIA/US,20/09/2004,45.93
INDIA/US,21/09/2004,45.86
INDIA/US,22/09/2004,45.86
INDIA/US,23/09/2004,45.87
INDIA/US,24/09/2004,45.9
INDIA/US,27/09/2004,45.97
INDIA/US,28/09/2004,46.1
INDIA/US,29/09/2004,46
INDIA/US,30/09/2004,45.91
INDIA/US,01/10/2004,45.85
INDIA/US,04/10/2004,45.85
INDIA/US,05/10/2004,45.86
INDIA/US,06/10/2004,45.86
INDIA/US,07/10/2004,45.86
INDIA/US,08/10/2004,45.8
INDIA/US,12/10/2004,45.87
INDIA/US,13/10/2004,45.83
INDIA/US,14/10/2004,45.81
INDIA/US,15/10/2004,45.85
INDIA/US,18/10/2004,45.83
INDIA/US,19/10/2004,45.85
INDIA/US,20/10/2004,45.7
INDIA/US,21/10/2004,45.65
INDIA/US,22/10/2004,45.62
INDIA/US,25/10/2004,45.58
INDIA/US,26/10/2004,45.66
INDIA/US,27/10/2004,45.57
INDIA/US,28/10/2004,45.51
INDIA/US,29/10/2004,45.3
INDIA/US,01/11/2004,45.33
INDIA/US,02/11/2004,45.4
INDIA/US,03/11/2004,45.33
INDIA/US,04/11/2004,45.1
INDIA/US,05/11/2004,45.1
INDIA/US,08/11/2004,45.08
INDIA/US,09/11/2004,45.12
INDIA/US,10/11/2004,45.14
INDIA/US,12/11/2004,45.04
INDIA/US,15/11/2004,45.03
INDIA/US,16/11/2004,45.01
INDIA/US,17/11/2004,44.96
INDIA/US,18/11/2004,45
INDIA/US,19/11/2004,45
INDIA/US,22/11/2004,44.97
INDIA/US,23/11/2004,45.02
INDIA/US,24/11/2004,44.94
INDIA/US,26/11/2004,44.94
INDIA/US,29/11/2004,44.67
INDIA/US,30/11/2004,44.47
INDIA/US,01/12/2004,44.3
INDIA/US,02/12/2004,44.1
INDIA/US,03/12/2004,44
INDIA/US,06/12/2004,43.51
INDIA/US,07/12/2004,43.6
INDIA/US,08/12/2004,44.15
INDIA/US,09/12/2004,44.12
INDIA/US,10/12/2004,44.52
INDIA/US,13/12/2004,44.15
INDIA/US,14/12/2004,44.05
INDIA/US,15/12/2004,43.86
INDIA/US,16/12/2004,43.75
INDIA/US,17/12/2004,43.88
INDIA/US,20/12/2004,43.85
INDIA/US,21/12/2004,43.66
INDIA/US,22/12/2004,43.8
INDIA/US,23/12/2004,43.61
INDIA/US,24/12/2004,43.63
INDIA/US,27/12/2004,43.75
INDIA/US,28/12/2004,43.63
INDIA/US,29/12/2004,43.67
INDIA/US,30/12/2004,43.62
INDIA/US,31/12/2004,43.27
INDIA/US,03/01/2005,43.35
INDIA/US,04/01/2005,43.47
INDIA/US,05/01/2005,43.6
INDIA/US,06/01/2005,43.75
INDIA/US,07/01/2005,43.63
INDIA/US,10/01/2005,43.82
INDIA/US,11/01/2005,43.68
INDIA/US,12/01/2005,43.53
INDIA/US,13/01/2005,43.52
INDIA/US,14/01/2005,43.55
INDIA/US,18/01/2005,43.59
INDIA/US,19/01/2005,43.61
INDIA/US,20/01/2005,43.7
INDIA/US,21/01/2005,43.64
INDIA/US,24/01/2005,43.65
INDIA/US,25/01/2005,43.65
INDIA/US,26/01/2005,43.65
INDIA/US,27/01/2005,43.65
INDIA/US,28/01/2005,43.66
INDIA/US,31/01/2005,43.6
INDIA/US,01/02/2005,43.66
INDIA/US,02/02/2005,43.28
INDIA/US,03/02/2005,43.3
INDIA/US,04/02/2005,43.34
INDIA/US,07/02/2005,43.38
INDIA/US,08/02/2005,43.58
INDIA/US,09/02/2005,43.62
INDIA/US,10/02/2005,43.68
INDIA/US,11/02/2005,43.7
INDIA/US,14/02/2005,43.64
INDIA/US,15/02/2005,43.71
INDIA/US,16/02/2005,43.65
INDIA/US,17/02/2005,43.68
INDIA/US,18/02/2005,43.73
INDIA/US,22/02/2005,43.63
INDIA/US,23/02/2005,43.61
INDIA/US,24/02/2005,43.57
INDIA/US,25/02/2005,43.61
INDIA/US,28/02/2005,43.57
INDIA/US,01/03/2005,43.58
INDIA/US,02/03/2005,43.59
INDIA/US,03/03/2005,43.58
INDIA/US,04/03/2005,43.64
INDIA/US,07/03/2005,43.58
INDIA/US,08/03/2005,43.58
INDIA/US,09/03/2005,43.55
INDIA/US,10/03/2005,43.48
INDIA/US,11/03/2005,43.45
INDIA/US,14/03/2005,43.44
INDIA/US,15/03/2005,43.46
INDIA/US,16/03/2005,43.5
INDIA/US,17/03/2005,43.55
INDIA/US,18/03/2005,43.67
INDIA/US,21/03/2005,43.61
INDIA/US,22/03/2005,43.61
INDIA/US,23/03/2005,43.66
INDIA/US,24/03/2005,43.65
INDIA/US,25/03/2005,43.62
INDIA/US,28/03/2005,43.67
INDIA/US,29/03/2005,43.7
INDIA/US,30/03/2005,43.69
INDIA/US,31/03/2005,43.62
INDIA/US,01/04/2005,43.62
INDIA/US,04/04/2005,43.68
INDIA/US,05/04/2005,43.69
INDIA/US,06/04/2005,43.72
INDIA/US,07/04/2005,43.69
INDIA/US,08/04/2005,43.66
INDIA/US,11/04/2005,43.6
INDIA/US,12/04/2005,43.62
INDIA/US,13/04/2005,43.65
INDIA/US,14/04/2005,43.64
INDIA/US,15/04/2005,43.7
INDIA/US,18/04/2005,43.62
INDIA/US,19/04/2005,43.7
INDIA/US,20/04/2005,43.58
INDIA/US,21/04/2005,43.68
INDIA/US,22/04/2005,43.66
INDIA/US,25/04/2005,43.61
INDIA/US,26/04/2005,43.6
INDIA/US,27/04/2005,43.6
INDIA/US,28/04/2005,43.68
INDIA/US,29/04/2005,43.48
INDIA/US,02/05/2005,43.46
INDIA/US,03/05/2005,43.56
INDIA/US,04/05/2005,43.4
INDIA/US,05/05/2005,43.33
INDIA/US,06/05/2005,43.35
INDIA/US,09/05/2005,43.45
INDIA/US,10/05/2005,43.36
INDIA/US,11/05/2005,43.21
INDIA/US,12/05/2005,43.3
INDIA/US,13/05/2005,43.35
INDIA/US,16/05/2005,43.38
INDIA/US,17/05/2005,43.41
INDIA/US,18/05/2005,43.43
INDIA/US,19/05/2005,43.45
INDIA/US,20/05/2005,43.34
INDIA/US,23/05/2005,43.45
INDIA/US,24/05/2005,43.45
INDIA/US,25/05/2005,43.43
INDIA/US,26/05/2005,43.46
INDIA/US,27/05/2005,43.41
INDIA/US,31/05/2005,43.62
INDIA/US,01/06/2005,43.71
INDIA/US,02/06/2005,43.64
INDIA/US,03/06/2005,43.5
INDIA/US,06/06/2005,43.58
INDIA/US,07/06/2005,43.53
INDIA/US,08/06/2005,43.46
INDIA/US,09/06/2005,43.46
INDIA/US,10/06/2005,43.48
INDIA/US,13/06/2005,43.6
INDIA/US,14/06/2005,43.57
INDIA/US,15/06/2005,43.56
INDIA/US,16/06/2005,43.55
INDIA/US,17/06/2005,43.5
INDIA/US,20/06/2005,43.53
INDIA/US,21/06/2005,43.5
INDIA/US,22/06/2005,43.45
INDIA/US,23/06/2005,43.51
INDIA/US,24/06/2005,43.5
INDIA/US,27/06/2005,43.44
INDIA/US,28/06/2005,43.46
INDIA/US,29/06/2005,43.5
INDIA/US,30/06/2005,43.51
INDIA/US,01/07/2005,43.45
INDIA/US,05/07/2005,43.55
INDIA/US,06/07/2005,43.45
INDIA/US,07/07/2005,43.59
INDIA/US,08/07/2005,43.51
INDIA/US,11/07/2005,43.51
INDIA/US,12/07/2005,43.45
INDIA/US,13/07/2005,43.46
INDIA/US,14/07/2005,43.48
INDIA/US,15/07/2005,43.45
INDIA/US,18/07/2005,43.47
INDIA/US,19/07/2005,43.48
INDIA/US,20/07/2005,43.46
INDIA/US,21/07/2005,43.05
INDIA/US,22/07/2005,43.4
INDIA/US,25/07/2005,43.45
INDIA/US,26/07/2005,43.41
INDIA/US,27/07/2005,43.34
INDIA/US,28/07/2005,43.32
INDIA/US,29/07/2005,43.4
INDIA/US,01/08/2005,43.37
INDIA/US,02/08/2005,43.41
INDIA/US,03/08/2005,43.36
INDIA/US,04/08/2005,43.43
INDIA/US,05/08/2005,43.42
INDIA/US,08/08/2005,43.44
INDIA/US,09/08/2005,43.46
INDIA/US,10/08/2005,43.54
INDIA/US,11/08/2005,43.5
INDIA/US,12/08/2005,43.48
INDIA/US,15/08/2005,43.45
INDIA/US,16/08/2005,43.45
INDIA/US,17/08/2005,43.46
INDIA/US,18/08/2005,43.5
INDIA/US,19/08/2005,43.51
INDIA/US,22/08/2005,43.58
INDIA/US,23/08/2005,43.57
INDIA/US,24/08/2005,43.69
INDIA/US,25/08/2005,43.6
INDIA/US,26/08/2005,43.6
INDIA/US,29/08/2005,43.86
INDIA/US,30/08/2005,43.97
INDIA/US,31/08/2005,44
INDIA/US,01/09/2005,43.94
INDIA/US,02/09/2005,43.87
INDIA/US,06/09/2005,43.82
INDIA/US,07/09/2005,43.79
INDIA/US,08/09/2005,43.78
INDIA/US,09/09/2005,43.76
INDIA/US,12/09/2005,43.75
INDIA/US,13/09/2005,43.82
INDIA/US,14/09/2005,43.83
INDIA/US,15/09/2005,43.82
INDIA/US,16/09/2005,43.81
INDIA/US,19/09/2005,43.82
INDIA/US,20/09/2005,43.82
INDIA/US,21/09/2005,43.85
INDIA/US,22/09/2005,43.8
INDIA/US,23/09/2005,43.8
INDIA/US,26/09/2005,43.86
INDIA/US,27/09/2005,43.96
INDIA/US,28/09/2005,43.98
INDIA/US,29/09/2005,43.95
INDIA/US,30/09/2005,43.94
INDIA/US,03/10/2005,44
INDIA/US,04/10/2005,44.1
INDIA/US,05/10/2005,44.21
INDIA/US,06/10/2005,44.18
INDIA/US,07/10/2005,44.3
INDIA/US,11/10/2005,44.78
INDIA/US,12/10/2005,44.74
INDIA/US,13/10/2005,44.88
INDIA/US,14/10/2005,44.76
INDIA/US,17/10/2005,44.81
INDIA/US,18/10/2005,45.05
INDIA/US,19/10/2005,45.1
INDIA/US,20/10/2005,45.11
INDIA/US,21/10/2005,45.01
INDIA/US,24/10/2005,45.11
INDIA/US,25/10/2005,44.96
INDIA/US,26/10/2005,45.01
INDIA/US,27/10/2005,44.94
INDIA/US,28/10/2005,45.01
INDIA/US,31/10/2005,45.09
INDIA/US,01/11/2005,45.02
INDIA/US,02/11/2005,45.18
INDIA/US,03/11/2005,45.23
INDIA/US,04/11/2005,45.43
INDIA/US,07/11/2005,45.78
INDIA/US,08/11/2005,45.72
INDIA/US,09/11/2005,45.73
INDIA/US,10/11/2005,45.69
INDIA/US,14/11/2005,45.62
INDIA/US,15/11/2005,45.61
INDIA/US,16/11/2005,45.73
INDIA/US,17/11/2005,45.67
INDIA/US,18/11/2005,45.7
INDIA/US,21/11/2005,45.7
INDIA/US,22/11/2005,45.78
INDIA/US,23/11/2005,45.71
INDIA/US,25/11/2005,45.77
INDIA/US,28/11/2005,45.85
INDIA/US,29/11/2005,45.84
INDIA/US,30/11/2005,45.87
INDIA/US,01/12/2005,45.97
INDIA/US,02/12/2005,46.11
INDIA/US,05/12/2005,46.26
INDIA/US,06/12/2005,46.13
INDIA/US,07/12/2005,46.17
INDIA/US,08/12/2005,46.18
INDIA/US,09/12/2005,46.11
INDIA/US,12/12/2005,46
INDIA/US,13/12/2005,46.01
INDIA/US,14/12/2005,45.63
INDIA/US,15/12/2005,45.28
INDIA/US,16/12/2005,45.19
INDIA/US,19/12/2005,44.94
INDIA/US,20/12/2005,45.14
INDIA/US,21/12/2005,45.17
INDIA/US,22/12/2005,45.14
INDIA/US,23/12/2005,45.11
INDIA/US,27/12/2005,45.17
INDIA/US,28/12/2005,45.06
INDIA/US,29/12/2005,45.11
INDIA/US,30/12/2005,44.95
INDIA/US,03/01/2006,44.92
INDIA/US,04/01/2006,44.73
INDIA/US,05/01/2006,44.6
INDIA/US,06/01/2006,44.32
INDIA/US,09/01/2006,44.2
INDIA/US,10/01/2006,44.14
INDIA/US,11/01/2006,43.89
INDIA/US,12/01/2006,43.99
INDIA/US,13/01/2006,44.1
INDIA/US,17/01/2006,44.23
INDIA/US,18/01/2006,44.29
INDIA/US,19/01/2006,44.14
INDIA/US,20/01/2006,44.1
INDIA/US,23/01/2006,44.1
INDIA/US,24/01/2006,44.19
INDIA/US,25/01/2006,44.08
INDIA/US,26/01/2006,44
INDIA/US,27/01/2006,44
INDIA/US,30/01/2006,44.04
INDIA/US,31/01/2006,43.96
INDIA/US,01/02/2006,44.13
INDIA/US,02/02/2006,44.16
INDIA/US,03/02/2006,44.14
INDIA/US,06/02/2006,44.14
INDIA/US,07/02/2006,44.15
INDIA/US,08/02/2006,44.17
INDIA/US,09/02/2006,44.1
INDIA/US,10/02/2006,44.1
INDIA/US,13/02/2006,44.17
INDIA/US,14/02/2006,44.15
INDIA/US,15/02/2006,44.15
INDIA/US,16/02/2006,44.25
INDIA/US,17/02/2006,44.33
INDIA/US,21/02/2006,44.36
INDIA/US,22/02/2006,44.54
INDIA/US,23/02/2006,44.36
INDIA/US,24/02/2006,44.35
INDIA/US,27/02/2006,44.41
INDIA/US,28/02/2006,44.21
INDIA/US,01/03/2006,44.35
INDIA/US,02/03/2006,44.18
INDIA/US,03/03/2006,44.09
INDIA/US,06/03/2006,44.18
INDIA/US,07/03/2006,44.24
INDIA/US,08/03/2006,44.36
INDIA/US,09/03/2006,44.3
INDIA/US,10/03/2006,44.31
