Unnamed: 0,Time Serie,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,EU_pct,UK_pct,INDIA_pct,SRLNK_pct,EU_cdf,UK_cdf,INDIA_cdf,SRLNK_cdf
80,24/04/2000,1.6821,1.0643,2.0218,0.6329,1.79,1.4763,8.2786,7.789,43.655,1108.8,9.4405,6.7325,1.702,7.9203,105.66,3.8,8.673,8.78,74.2,1.6712,30.6,37.98,-0.17820296379665868,-0.0947119179163236,-0.1029748283752907,0.2702702702702675,7.945471899494683,3.0070365785865527,0.24293040700371638,2.6358386230873276
81,25/04/2000,1.679,1.0793,2.0182,0.6334,1.79,1.4699,8.2791,7.7885,43.7,1108.5,9.405,6.7305,1.704,8.048,105.71,3.8,8.806,8.848,74.2,1.6985,30.65,38.04,1.4093770553415208,0.07900142202559302,0.10308097583324738,0.0,9.354848954836203,3.0860380006121457,0.34601138283696375,2.6358386230873276
82,26/04/2000,1.6978,1.085,2.0555,0.6331,1.799,1.4758,8.2795,7.789,43.7,1108.1,9.409,6.805,1.7055,8.0875,106.46,3.8,8.8275,8.885,74.2,1.7085,30.65,38.15,0.5281200778282313,-0.0473634354278496,0.0,0.0,9.882969032664434,3.038674565184296,0.34601138283696375,2.6358386230873276
83,27/04/2000,1.7021,1.101,2.0585,0.635,1.811,1.4792,8.2798,7.789,43.7,1111.0,9.454,6.865,1.707,8.209,106.36,3.8,8.9718,8.9808,74.35,1.731,30.65,38.13,1.4746543778801913,0.30011056705101513,0.0,0.20215633423179558,11.357623410544626,3.3387851322353113,0.34601138283696375,2.837994957319123
84,28/04/2000,1.7132,1.1002,2.0597,0.6427,1.805,1.4818,8.2799,7.789,43.7,1110.0,9.411,6.783,1.7065,8.1935,107.98,3.8,8.959,8.967,74.55,1.725,30.67,38.09,-0.07266121707537598,1.2125984251968536,0.0,0.26899798251514007,11.28496219346925,4.551383557432165,0.34601138283696375,3.1069929398342633
85,01/05/2000,1.7241,1.0965,2.0683,0.6428,1.807,1.4783,8.2799,7.789,43.67,1110.0,9.335,6.785,1.709,8.1695,108.89,3.8,8.905,8.9183,74.4,1.7135,30.65,38.12,-0.33630249045628613,0.015559358954408964,-0.06864988558352714,-0.2012072434607548,10.948659703012964,4.566942916386574,0.2773614972534366,2.9057856963735085
86,02/05/2000,1.7074,1.1028,2.058,0.6414,1.8,1.4857,8.2799,7.7895,43.75,1110.1,9.334,6.775,1.7178,8.221,108.63,3.8,8.9535,8.941,74.55,1.7185,30.68,38.35,0.5745554035567757,-0.21779713752334562,0.18319212273871788,0.20161290322580072,11.52321510656974,4.349145778863228,0.4605536199921545,3.107398599599309
87,03/05/2000,1.6949,1.1247,2.045,0.6408,1.816,1.4923,8.2799,7.79,43.73,1110.0,9.3675,6.845,1.7215,8.3805,109.14,3.8,9.071,9.077,74.05,1.7369,30.75,38.5,1.9858541893362336,-0.0935453695041999,-0.04571428571429337,-0.670690811535879,13.509069295905974,4.255600409359028,0.4148393342778611,2.4367077880634302
88,04/05/2000,1.6909,1.1227,2.0375,0.6479,1.814,1.498,8.2799,7.79,43.67,1111.5,9.3965,6.9225,1.722,8.373,108.17,3.8,9.102,9.104,74.7,1.7353,30.72,38.51,-0.17782519783052786,1.1079900124843833,-0.13720557969356673,0.8777852802160702,13.331244098075446,5.363590421843411,0.2776337545842944,3.3144930682795004
89,05/05/2000,1.6849,1.1169,2.0437,0.6541,1.8125,1.498,8.2799,7.7898,43.7,1111.0,9.48,6.94,1.7222,8.3255,108.53,3.8,9.106,9.103,74.7,1.7323,30.68,38.55,-0.5166117395564274,0.9569377990430672,0.06869704602703308,0.0,12.814632358519018,6.320528220886478,0.3463308006113275,3.3144930682795004
90,08/05/2000,1.7036,1.1173,2.0631,0.6532,1.805,1.4927,8.2798,7.7893,43.7,1109.7,9.4825,6.94,1.7235,8.326,109.03,3.8,9.093,9.095,74.4,1.7305,30.7,38.5,0.035813412122842614,-0.1375936401161959,0.0,-0.40160642570280514,12.850445770641862,6.182934580770283,0.3463308006113275,2.9128866425766953
91,09/05/2000,1.7159,1.1083,2.0877,0.653,1.8075,1.4945,8.279,7.7899,43.7,1109.5,9.4875,7.09,1.7295,8.261,109.61,3.8,9.051,9.0592,74.5,1.7219,30.65,38.68,-0.8055132909692952,-0.030618493570111482,0.0,0.1344086021505264,12.044932479672568,6.152316087200171,0.3463308006113275,3.0472952447272217
92,10/05/2000,1.7197,1.0993,2.0942,0.6599,1.818,1.4955,8.2785,7.7898,44.3,1109.2,9.572,7.0755,1.729,8.198,109.33,3.8,9.045,9.0575,74.8,1.715,30.73,38.71,-0.812054497879644,1.0566615620214437,1.3729977116704761,0.402684563758382,11.232877981792925,7.208977649221615,1.7193285122818036,3.4499798084856037
93,11/05/2000,1.7271,1.1085,2.0934,0.6668,1.82,1.49,8.2782,7.7898,44.44,1113.0,9.583,6.975,1.7263,8.2675,108.47,3.8,9.139,9.16,74.55,1.7252,30.76,39.0,0.8368962066769958,1.0456129716623686,0.31602708803610824,-0.33422459893047707,12.069774188469921,8.254590620883985,2.035355600317912,3.1157552095551266
94,12/05/2000,1.7212,1.1013,2.0855,0.6591,1.83,1.4872,8.2778,7.79,44.15,1113.5,9.5627,7.04,1.7278,8.2177,108.74,3.8,9.0115,9.092,74.6,1.709,30.75,38.9,-0.6495263870094803,-1.1547690461907512,-0.6525652565256501,0.06706908115359234,11.420247801460441,7.099821574693234,1.3827903437922617,3.182824290708719
95,15/05/2000,1.7425,1.0943,2.1093,0.6633,1.845,1.4897,8.2777,7.7895,44.44,1114.9,9.576,7.04,1.7335,8.1656,109.48,3.8,8.963,9.063,75.1,1.7033,30.83,39.35,-0.6356124580041644,0.637232589895298,0.6568516421290971,0.6702412868632601,10.784635343456277,7.737054164588532,2.039641985921359,3.853065577571979
96,16/05/2000,1.7322,1.1046,2.1142,0.6663,1.823,1.4862,8.2772,7.7902,44.05,1115.0,9.508,7.0725,1.7325,8.248,109.75,3.8,9.0505,9.103,75.15,1.7152,30.84,39.45,0.9412409759663731,0.45228403437358455,-0.8775877587758774,0.06657789613848664,11.72587631942265,8.189338198962115,1.1620542271454815,3.9196434737104657
97,17/05/2000,1.759,1.121,2.1692,0.6709,1.833,1.4992,8.2768,7.791,44.02,1115.6,9.5505,7.1175,1.734,8.3645,109.53,3.8,9.152,9.201,75.1,1.7398,30.75,39.4,1.4847003440159323,0.6903797088398722,-0.06810442678772954,-0.06653359946774406,13.210576663438582,8.879717907801988,1.093949800357752,3.8531098742427217
98,18/05/2000,1.7535,1.1171,2.209,0.6749,1.831,1.5007,8.2773,7.7915,44.03,1118.8,9.582,7.134,1.734,8.333,108.7,3.8,9.126,9.1323,75.15,1.7377,30.82,39.34,-0.34790365744871155,0.5962140408406702,0.022716946842349373,0.06657789613848664,12.86267300598987,9.475931948642657,1.1166667472001013,3.9196877703812083
99,19/05/2000,1.7458,1.1178,2.1906,0.6732,1.843,1.4963,8.2768,7.7915,44.0,1122.5,9.627,7.18,1.7275,8.335,106.89,3.8,9.1375,9.1575,75.15,1.7347,30.79,39.03,0.0626622504699581,-0.25188916876575096,-0.06813536225300787,0.0,12.925335256459828,9.224042779876907,1.0485313849470934,3.9196877703812083
100,22/05/2000,1.7422,1.1067,2.1772,0.6708,1.854,1.4983,8.277,7.7918,44.02,1131.5,9.573,7.1175,1.7317,8.2565,107.02,3.8,9.117,9.222,75.05,1.7185,30.75,39.18,-0.9930220075147544,-0.35650623885918886,0.04545454545454852,-0.13306719893547703,11.932313248945073,8.867536541017717,1.093985930401642,3.7866205714457313
101,23/05/2000,1.74,1.1072,2.1801,0.679,1.852,1.5036,8.2768,7.792,44.15,1135.0,9.5025,7.055,1.735,8.2455,106.72,3.8,9.153,9.21,75.1,1.7295,30.8,39.25,0.04517936206740458,1.2224209898628713,0.29532030895047523,0.06662225183211579,11.977492611012478,10.08995753088059,1.3893062393521172,3.853242823277847
102,24/05/2000,1.7504,1.0994,2.2026,0.6777,1.853,1.5085,8.2769,7.7919,44.25,1133.5,9.54,7.118,1.737,8.2,107.58,3.8,9.0985,9.175,75.1,1.7208,30.82,39.3,-0.704479768786126,-0.19145802650958332,0.22650056625141968,0.0,11.273012842226352,9.898499504371006,1.6158068056035368,3.853242823277847
103,25/05/2000,1.7544,1.1023,2.1901,0.68,1.846,1.5057,8.2773,7.792,44.2,1129.9,9.5085,7.1475,1.7328,8.22,107.48,3.8,9.106,9.165,75.5,1.721,30.85,39.15,0.2637802437693404,0.33938320790911636,-0.1129943502824804,0.5326231691078709,11.536793085995694,10.237882712280122,1.5028124553210565,4.3858659923857175
104,26/05/2000,1.7495,1.0741,2.181,0.6723,1.841,1.5045,8.2771,7.7922,44.4,1137.5,9.53,7.135,1.7343,8.006,107.18,3.8,8.919,9.01,75.25,1.6828,30.85,39.19,-2.5582872176358573,-1.1323529411764732,0.4524886877828038,-0.3311258278145712,8.978505868359836,9.10552977110365,1.9553011431038603,4.054740164571147
106,30/05/2000,1.7337,1.0737,2.1734,0.6689,1.8325,1.5036,8.2772,7.7925,44.65,1137.0,9.52,7.0515,1.7332,8.012,106.44,3.8,8.947,9.002,75.4,1.6885,30.96,39.25,-0.037240480402189746,-0.5057266101442748,0.5630630630630629,0.19933554817277432,8.941265387957646,8.599803160959375,2.518364206166923,4.254075712743921
107,31/05/2000,1.7519,1.072,2.1872,0.6681,1.827,1.4977,8.2773,7.7927,44.65,1130.0,9.511,6.9675,1.7345,7.998,107.74,3.8,8.926,8.987,74.77,1.6883,30.85,39.22,-0.15833100493620744,-0.11959934220362456,0.0,-0.8355437665782617,8.782934383021438,8.48020381875575,2.518364206166923,3.4185319461656594
108,01/06/2000,1.7479,1.0745,2.1925,0.6705,1.821,1.491,8.2771,7.792,44.65,1133.0,9.49,6.9875,1.732,8.0225,108.74,3.8,8.94,8.968,75.3,1.6878,30.9,39.19,0.23320895522387364,0.35922766052984834,0.0,0.7088404440283469,9.01614333824531,8.839431479285599,2.518364206166923,4.127372390194006
109,02/06/2000,1.7271,1.0602,2.1441,0.6632,1.807,1.4785,8.2771,7.7921,44.7,1125.2,9.5575,6.93,1.724,7.915,108.15,3.8,8.8095,8.8245,75.2,1.668,30.85,38.92,-1.3308515588645875,-1.0887397464578674,0.11198208286675726,-0.13280212483398612,7.685291779380723,7.750691732827732,2.6303462890336804,3.99457026536002
110,05/06/2000,1.7206,1.0559,2.139,0.6607,1.794,1.4779,8.277,7.794,44.75,1118.0,9.547,6.925,1.7205,7.881,107.44,3.8,8.749,8.805,75.35,1.663,30.83,38.81,-0.405583852103375,-0.37696019300362815,0.11185682326622093,0.19946808510638014,7.279707927277348,7.373731539824103,2.7422031122999013,4.1940383504664
111,06/06/2000,1.6987,1.0449,2.1106,0.6564,1.793,1.478,8.2773,7.793,44.75,1117.0,9.675,6.945,1.7205,7.799,105.64,3.8,8.662,8.711,75.25,1.643,30.83,38.84,-1.0417653186854947,-0.6508248827001628,0.0,-0.13271400132712774,6.237942608591854,6.72290665712394,2.7422031122999013,4.061324349139272
112,07/06/2000,1.6949,1.0417,2.1186,0.6568,1.804,1.4785,8.2773,7.793,44.83,1113.2,9.784,6.9725,1.722,7.7771,105.5,3.8,8.6314,8.656,75.25,1.6365,30.8,38.92,-0.30624940185662863,0.06093845216332827,0.17877094972067464,0.0,5.9316932067352255,6.7838451092872685,2.920974062020576,4.061324349139272
113,08/06/2000,1.7013,1.0473,2.1345,0.664,1.799,1.48,8.2775,7.7932,44.85,1116.0,9.9,7.0475,1.7205,7.813,105.86,3.8,8.694,8.758,75.4,1.641,30.8,39.01,0.5375827973504776,1.0962241169305775,0.044612982377878474,0.19933554817277432,6.469276004085703,7.880069226217846,2.9655870443984544,4.260659897312046
114,09/06/2000,1.7053,1.0498,2.1368,0.6632,1.8025,1.4765,8.2772,7.7936,44.85,1115.5,9.9325,7.004,1.723,7.832,106.78,3.8,8.732,8.745,75.25,1.6443,30.8,39.12,0.2387090613959808,-0.12048192771084709,0.0,-0.19893899204245225,6.707985065481684,7.7595872985069985,2.9655870443984544,4.061720905269594
115,12/06/2000,1.6915,1.0478,2.1245,0.6614,1.805,1.4765,8.2771,7.794,44.85,1113.4,9.857,7.028,1.7225,7.82,106.65,3.8005,8.691,8.691,75.25,1.6356,30.8,39.05,-0.19051247856735065,-0.2714113389626127,0.0,0.0,6.517472586914334,7.488175959544385,2.9655870443984544,4.061720905269594
116,13/06/2000,1.6742,1.0396,2.1186,0.6609,1.812,1.4697,8.277,7.7936,44.8,1114.4,9.788,7.005,1.7213,7.755,106.79,3.8,8.6265,8.612,75.25,1.6255,30.8,38.99,-0.7825920977285739,-0.07559721802237185,-0.11148272017837968,0.0,5.73488048918576,7.4125787415220135,2.8541043242200748,4.061720905269594
117,14/06/2000,1.6647,1.0428,2.1022,0.6656,1.8125,1.4695,8.2768,7.7925,44.72,1114.5,9.7875,6.93,1.7215,7.778,106.89,3.8,8.573,8.533,75.16,1.6318,30.8,39.07,0.30781069642169534,0.7111514601301216,-0.17857142857142794,-0.11960132890366237,6.042691185607455,8.123730201652135,2.675532895648647,3.9421195763659314
118,15/06/2000,1.6625,1.0493,2.1322,0.6621,1.812,1.4758,8.2768,7.794,44.8,1115.0,9.847,6.9,1.7245,7.828,106.52,3.8,8.636,8.625,75.2,1.6386,30.85,39.07,0.6233218258534734,-0.5258413461538436,0.17889087656528524,0.05321979776478081,6.666013011460929,7.597888855498292,2.854423772213932,3.995339374130712
119,16/06/2000,1.6439,1.0365,2.0899,0.6594,1.808,1.4708,8.2768,7.7942,44.83,1116.4,9.9235,6.83,1.7258,7.731,106.22,3.8,8.5755,8.6015,75.2,1.6178,30.9,39.18,-1.2198608596206917,-0.40779338468509563,0.06696428571428825,0.0,5.446152151840237,7.190095470813196,2.9213880579282203,3.995339374130712
120,19/06/2000,1.66,1.0393,2.1142,0.6599,1.805,1.4657,8.2768,7.7936,44.85,1122.22,9.909,6.866,1.7322,7.7495,105.74,3.8,8.58,8.62,75.15,1.623,30.9,39.2,0.27013989387361104,0.07582650894752963,0.044612982377878474,-0.06648936170212671,5.716292045713848,7.2659219797607255,2.966001040306099,3.9288500124285854
121,20/06/2000,1.6565,1.0464,2.1048,0.6623,1.8,1.4708,8.2772,7.7925,44.75,1120.0,9.879,6.905,1.733,7.8,105.42,3.8,8.6225,8.6425,78.25,1.628,30.9,39.13,0.683152121620334,0.36369146840429245,-0.22296544035674826,4.125083166999333,6.399444167334182,7.629613448165018,2.7430355999493505,8.053933179427919
122,21/06/2000,1.6595,1.0576,2.1044,0.668,1.815,1.4729,8.2772,7.793,44.7,1119.3,9.815,6.93,1.734,7.888,105.5,3.8,8.7,8.719,78.7,1.639,30.83,39.2,1.070336391437321,0.8606371734863449,-0.11173184357541333,0.575079872204487,7.469780558771503,8.490250621651363,2.631303756373937,8.629013051632406
123,22/06/2000,1.6686,1.0641,2.1151,0.6618,1.813,1.4725,8.2771,7.792,44.7,1118.8,9.879,6.919,1.7345,7.9375,104.4,3.8,8.738,8.805,78.83,1.6455,30.8,39.25,0.6145990922844069,-0.9281437125748471,0.0,0.16518424396441134,8.08437965105591,7.562106909076515,2.631303756373937,8.794197295596817
124,23/06/2000,1.6767,1.0686,2.1209,0.6662,1.822,1.4793,8.2769,7.791,44.75,1119.5,9.975,6.88,1.7325,7.968,104.59,3.8,8.739,8.85,78.9,1.6565,30.8,39.1,0.42289258528334095,0.6648534300392805,0.11185682326622093,0.08879868070532648,8.50727223633925,8.226960339115795,2.743160579640158,8.882995976302144
125,26/06/2000,1.6764,1.0659,2.1299,0.6671,1.828,1.483,8.2773,7.792,44.75,1118.2,10.023,6.878,1.7341,7.9495,105.66,3.8,8.758,8.891,78.9,1.651,30.81,39.13,-0.25266704098819703,0.13509456619633653,0.0,0.0,8.254605195351054,8.362054905312132,2.743160579640158,8.882995976302144
126,27/06/2000,1.6633,1.0589,2.1186,0.6667,1.823,1.4825,8.2774,7.795,44.7,1118.3,10.087,6.8175,1.7343,7.8999,105.53,3.8,8.6947,8.8725,79.0,1.6379,30.82,39.17,-0.656722018951128,-0.05996102533354364,-0.11173184357541333,0.12674271229402567,7.597883176399926,8.302093879978589,2.631428736064745,9.009738688596169
127,28/06/2000,1.6603,1.0589,2.1505,0.6619,1.82,1.4838,8.2775,7.7955,44.72,1116.5,9.9685,6.81,1.735,7.898,105.51,3.8,8.652,8.864,79.0,1.642,30.82,39.16,0.0,-0.7199640017998998,0.04474272930647949,0.0,7.597883176399926,7.582129878178689,2.6761714653712243,9.009738688596169
128,29/06/2000,1.6586,1.051,2.1313,0.6582,1.817,1.482,8.278,7.7953,44.73,1115.0,9.888,6.8225,1.7345,7.8405,105.09,3.8,8.59,8.822,79.2,1.6375,30.83,39.2,-0.7460572292001144,-0.5589968273153056,0.022361359570655104,0.25316455696202667,6.851825947199812,7.023133050863383,2.6985328249418794,9.262903245558196
129,30/06/2000,1.6748,1.0477,2.1322,0.6609,1.804,1.4798,8.2782,7.796,44.7,1115.15,9.843,6.79,1.7275,7.82,106.14,3.8,8.581,8.821,79.2,1.6317,30.8,39.2,-0.3139866793529844,0.4102096627164986,-0.06706908115357013,0.0,6.537839267846827,7.433342713579882,2.6314637437883093,9.262903245558196
130,03/07/2000,1.6678,1.0498,2.139,0.6607,1.809,1.4793,8.2786,7.796,44.72,1113.9,9.5525,6.8125,1.7327,7.83,105.64,3.8,8.588,8.7925,79.25,1.6323,30.83,39.39,0.2004390569819492,-0.0302617642608749,0.04474272930647949,0.06313131313131493,6.7382783248287765,7.403080949319007,2.6762064730947888,9.32603455868951
132,05/07/2000,1.6929,1.0473,2.1701,0.6614,1.805,1.4909,8.2787,7.7962,44.69,1117.5,9.515,6.785,1.738,7.818,106.91,3.8,8.588,8.83,79.35,1.622,30.85,39.6,-0.2381405982092022,0.10594823671863374,-0.06708407871198752,0.12618296529967044,6.500137726619574,7.50902918603764,2.6091223943828012,9.45221752398918
133,06/07/2000,1.6923,1.0496,2.1716,0.6614,1.798,1.485,8.2791,7.7964,44.81,1117.5,9.557,6.85,1.7367,7.833,107.37,3.8,8.6,8.866,79.35,1.625,30.88,39.6,0.21961233648430944,0.0,0.26851644663237195,0.0,6.719750063103883,7.50902918603764,2.877638841015173,9.45221752398918
134,07/07/2000,1.6946,1.0544,2.1716,0.6604,1.799,1.481,8.2793,7.7968,44.78,1119.0,9.508,6.845,1.737,7.8675,107.81,3.8,8.5925,8.915,79.35,1.6278,30.88,39.75,0.45731707317071546,-0.1511944360447548,-0.06694934166481259,0.0,7.177067136274599,7.357834749992886,2.8106894993503606,9.45221752398918
135,10/07/2000,1.6915,1.0503,2.1687,0.6606,1.8,1.4798,8.2795,7.7965,44.75,1118.5,9.5,6.825,1.7385,7.8425,107.1,3.8,8.5825,8.8855,79.35,1.6275,30.9,39.92,-0.38884673748103005,0.030284675953962115,-0.06699419383653371,0.0,6.788220398793569,7.388119425946848,2.743695305513827,9.45221752398918
136,11/07/2000,1.6975,1.053,2.1753,0.6605,1.799,1.4785,8.2794,7.7961,44.75,1116.7,9.439,6.81,1.7435,7.859,106.93,3.8,8.6092,8.8906,79.25,1.6335,30.9,40.01,0.25706940874035134,-0.01513775355737046,0.0,-0.1260239445494582,7.04528980753392,7.372981672389478,2.743695305513827,9.326193579439721
137,12/07/2000,1.6978,1.0637,2.1763,0.6637,1.805,1.4815,8.2795,7.796,44.75,1115.7,9.4815,6.835,1.7435,7.935,108.36,3.8,8.673,8.8925,79.3,1.651,30.9,40.03,1.016144349477699,0.484481453444352,0.0,0.06309148264984632,8.061434157011618,7.85746312583383,2.743695305513827,9.389285062089566
138,13/07/2000,1.7079,1.0708,2.1753,0.6671,1.809,1.4809,8.2791,7.796,44.78,1111.3,9.4375,6.845,1.7435,7.9797,108.27,3.8,8.729,8.941,79.3,1.6608,30.9,39.98,0.6674814327347844,0.512279644417668,0.06703910614525022,0.0,8.728915589746403,8.369742770251499,2.810734411659077,9.389285062089566
139,14/07/2000,1.7103,1.0668,2.1683,0.6671,1.812,1.4845,8.2796,7.7965,44.78,1113.0,9.424,6.89,1.7432,7.959,107.88,3.8,8.698,8.898,79.3,1.6532,30.9,40.05,-0.37355248412401787,0.0,0.0,0.0,8.355363105622386,8.369742770251499,2.810734411659077,9.389285062089566
140,17/07/2000,1.7079,1.0694,2.1839,0.6702,1.8,1.4813,8.2791,7.7973,44.74,1113.1,9.342,6.9275,1.7478,7.972,108.53,3.8,8.75,8.968,78.75,1.6575,30.96,40.31,0.24371953505810673,0.46469794633487993,-0.08932559178204125,-0.693568726355609,8.599082640680493,8.834440716586379,2.721408819877036,8.695716335733957
141,18/07/2000,1.7112,1.0727,2.1853,0.6691,1.798,1.4783,8.2796,7.7968,44.83,1113.7,9.3385,6.9475,1.7465,7.998,108.3,3.8,8.79,9.0,78.58,1.6608,31.0,40.25,0.30858425285207325,-0.1641301104147952,0.201162270898525,-0.21587301587301377,8.907666893532566,8.670310606171583,2.922571090775561,8.479843319860944
142,19/07/2000,1.7391,1.0826,2.2026,0.6693,1.807,1.4758,8.2796,7.797,44.85,1112.3,9.415,6.98,1.746,8.07,108.2,3.8,8.854,9.081,78.5,1.6781,31.08,40.17,0.9229048196140566,0.029890898221496265,0.044612982377878474,-0.10180707559175328,9.830571713146622,8.700201504393078,2.9671840731534393,8.37803624426919
143,20/07/2000,1.7194,1.0762,2.1697,0.6625,1.8015,1.4748,8.2796,7.797,45.02,1111.6,9.38,6.9225,1.7458,8.0235,107.89,3.8,8.81,9.02,78.52,1.668,31.13,40.23,-0.591169406983183,-1.015986851934858,0.3790412486064598,0.02547770700636054,9.239402306163438,7.68421465245822,3.346225321759899,8.40351395127555
144,21/07/2000,1.705,1.0703,2.1598,0.6593,1.794,1.4715,8.2795,7.7965,44.8,1113.0,9.343,6.925,1.748,7.9795,109.08,3.8,8.7705,8.9965,78.25,1.6638,31.08,40.443,-0.5482252369448104,-0.48301886792452287,-0.4886717014660258,-0.34386143657666457,8.691177069218627,7.201195784533697,2.8575536202938734,8.059652514698884
145,24/07/2000,1.7065,1.0737,2.1753,0.6605,1.797,1.4639,8.2798,7.796,44.77,1114.2,9.329,6.955,1.7447,8.005,108.92,3.8,8.784,8.9825,78.44,1.67,31.095,40.76,0.3176679435672236,0.1820112240254801,-0.06696428571427715,0.2428115015974397,9.008845012785851,7.383207008559177,2.7905893345795962,8.302464016296323
146,25/07/2000,1.7097,1.0648,2.1753,0.6583,1.79,1.4653,8.2797,7.7971,44.95,1116.0,9.3585,6.96,1.7455,7.94,109.3,3.8,8.7195,8.944,78.59,1.6528,31.1,40.99,-0.8289093787836599,-0.33308099924299617,0.4020549475094892,0.19122896481387208,8.179935634002192,7.05012600931618,3.1926442820890855,8.493692981110195
147,26/07/2000,1.6938,1.0624,2.1706,0.6599,1.793,1.4665,8.2796,7.7981,44.98,1115.6,9.362,6.945,1.7428,7.9215,109.28,3.8,8.705,8.946,78.4,1.6493,31.08,41.19,-0.2253944402704655,0.24305028102689086,0.06674082313680163,-0.2417610383000368,7.9545411937317265,7.293176290343071,3.259385105225887,8.251931942810158
148,27/07/2000,1.6975,1.0717,2.1815,0.6616,1.7845,1.4713,8.2793,7.7975,44.95,1115.0,9.37,6.942,1.7346,7.996,109.15,3.8,8.807,9.0985,78.4,1.6605,31.08,40.92,0.8753765060240948,0.2576147901196979,-0.06669630947085947,0.0,8.829917699755821,7.550791080462769,3.1926887957550276,8.251931942810158
149,28/07/2000,1.703,1.0815,2.1867,0.6656,1.786,1.4776,8.2794,7.7987,44.96,1117.0,9.364,6.975,1.735,8.066,109.63,3.8,8.855,9.16,78.4,1.6753,31.07,41.42,0.9144350097975096,0.6045949214026569,0.022246941045600543,0.0,9.74435270955333,8.155386001865427,3.214935736800628,8.251931942810158
150,31/07/2000,1.728,1.0792,2.2026,0.6674,1.776,1.488,8.2792,7.7988,45.15,1116.9,9.368,6.965,1.7342,8.0475,109.68,3.8,8.864,9.172,78.4,1.6689,31.06,41.34,-0.21266759130836865,0.2704326923076872,0.4225978647686812,0.0,9.531685118244962,8.425818694173113,3.6375336015693094,8.251931942810158
151,01/08/2000,1.7227,1.0837,2.1997,0.667,1.786,1.4892,8.2788,7.7993,45.15,1115.8,9.345,6.975,1.732,8.084,109.47,3.8,8.885,9.217,78.45,1.6758,31.15,41.09,0.41697553743516025,-0.059934072520217985,0.0,0.06377551020406713,9.948660655680122,8.365884621652896,3.6375336015693094,8.315707453014225
152,02/08/2000,1.7153,1.0945,2.2017,0.67,1.792,1.4813,8.2791,7.799,45.4,1115.8,9.345,6.99,1.727,8.157,108.77,3.8,8.957,9.259,78.43,1.6887,31.1,40.84,0.9965857709698156,0.4497751124437732,0.5537098560354448,-0.0254939451880154,10.945246426649938,8.81565973409667,4.191243457604754,8.29021350782621
153,03/08/2000,1.7112,1.106,2.1988,0.669,1.802,1.4844,8.2796,7.7992,45.4,1115.0,9.388,7.01,1.7248,8.2495,108.36,3.8,9.012,9.335,78.46,1.7087,31.15,40.7,1.0507080858839668,-0.14925373134327957,0.0,0.038250669386696856,11.995954512533904,8.66640600275339,4.191243457604754,8.328464177212906
154,04/08/2000,1.7147,1.1019,2.2002,0.6657,1.793,1.4889,8.2798,7.7989,45.4,1116.0,9.357,6.9675,1.7215,8.218,108.54,3.8,8.904,9.246,78.46,1.7053,31.12,40.68,-0.3707052441229597,-0.49327354260091383,0.0,0.0,11.625249268410945,8.173132460152477,4.191243457604754,8.328464177212906
