Time Serie,Country,CDF
23/06/2003,UK,-1.428540769
24/06/2003,UK,-0.961406968
25/06/2003,UK,-2.040782591
26/06/2003,UK,-1.151073005
27/06/2003,UK,-0.25257051
30/06/2003,UK,-0.483441222
01/07/2003,UK,-1.061953619
02/07/2003,UK,-1.19495445
03/07/2003,UK,-1.611135572
07/07/2003,UK,-0.390807922
08/07/2003,UK,0.765261442
09/07/2003,UK,0.895873687
10/07/2003,UK,0.765431815
11/07/2003,UK,0.781758345
14/07/2003,UK,1.304122041
15/07/2003,UK,2.87930879
16/07/2003,UK,3.103129733
17/07/2003,UK,3.470014404
18/07/2003,UK,3.628946381
21/07/2003,UK,2.74033959
22/07/2003,UK,2.948472795
23/07/2003,UK,2.245485097
24/07/2003,UK,2.11676426
25/07/2003,UK,1.585106455
28/07/2003,UK,1.131591715
29/07/2003,UK,1.408194384
30/07/2003,UK,1.765163392
31/07/2003,UK,2.250207855
01/08/2003,UK,2.523739633
04/08/2003,UK,2.315138863
05/08/2003,UK,2.282979351
06/08/2003,UK,2.315149208
07/08/2003,UK,1.752357763
08/08/2003,UK,2.318334477
11/08/2003,UK,2.398733255
12/08/2003,UK,2.639735825
13/08/2003,UK,2.303143423
14/08/2003,UK,2.817778354
15/08/2003,UK,3.073778354
18/08/2003,UK,3.504675258
19/08/2003,UK,3.615909963
20/08/2003,UK,3.314322661
21/08/2003,UK,3.791953612
22/08/2003,UK,4.36238619
25/08/2003,UK,4.535696415
26/08/2003,UK,4.504239982
27/08/2003,UK,4.425574155
28/08/2003,UK,4.268118636
29/08/2003,UK,4.252348253
02/09/2003,UK,4.457395571
03/09/2003,UK,4.504617356
04/09/2003,UK,4.17422088
05/09/2003,UK,3.511237455
08/09/2003,UK,3.717816193
09/09/2003,UK,3.400657931
10/09/2003,UK,3.464291403
11/09/2003,UK,3.225817635
12/09/2003,UK,2.444941141
15/09/2003,UK,2.717989647
16/09/2003,UK,3.647030172
17/09/2003,UK,2.567836394
18/09/2003,UK,1.87795993
19/09/2003,UK,0.89249951
22/09/2003,UK,-0.053821261
23/09/2003,UK,-0.580917291
24/09/2003,UK,-0.580917291
25/09/2003,UK,-0.74650762
26/09/2003,UK,-0.812853615
29/09/2003,UK,-1.078413781
30/09/2003,UK,-0.945280148
01/10/2003,UK,-1.227812972
02/10/2003,UK,-1.727812972
03/10/2003,UK,-1.007544965
06/10/2003,UK,-1.67277031
07/10/2003,UK,-0.986348077
08/10/2003,UK,-0.803441525
09/10/2003,UK,-0.869831567
10/10/2003,UK,-1.135568155
14/10/2003,UK,-1.635151836
15/10/2003,UK,-1.400842212
16/10/2003,UK,-1.768182336
17/10/2003,UK,-1.533558572
20/10/2003,UK,-1.700754693
21/10/2003,UK,-1.684007079
22/10/2003,UK,-2.80590929
23/10/2003,UK,-2.856713693
24/10/2003,UK,-3.026147783
27/10/2003,UK,-2.907342623
28/10/2003,UK,-2.924294649
29/10/2003,UK,-3.110798549
30/10/2003,UK,-3.331624096
31/10/2003,UK,-2.923043913
03/11/2003,UK,-1.922704815
04/11/2003,UK,-2.006639681
05/11/2003,UK,-1.889032154
06/11/2003,UK,-1.352029301
07/11/2003,UK,-1.452179527
10/11/2003,UK,-1.619263904
12/11/2003,UK,-1.820100724
13/11/2003,UK,-2.474133929
14/11/2003,UK,-2.237807123
17/11/2003,UK,-2.507258117
18/11/2003,UK,-3.165819413
19/11/2003,UK,-3.063830632
20/11/2003,UK,-3.318542807
21/11/2003,UK,-3.318542807
24/11/2003,UK,-2.875914275
25/11/2003,UK,-3.079304105
26/11/2003,UK,-3.707700845
28/11/2003,UK,-4.442617953
01/12/2003,UK,-4.39096506
02/12/2003,UK,-4.872809837
03/12/2003,UK,-4.613428893
04/12/2003,UK,-4.337471667
05/12/2003,UK,-4.750268364
08/12/2003,UK,-5.112962665
09/12/2003,UK,-5.667651519
10/12/2003,UK,-5.754805083
11/12/2003,UK,-5.754805083
12/12/2003,UK,-5.876926507
15/12/2003,UK,-5.772123014
16/12/2003,UK,-6.121102249
17/12/2003,UK,-6.716444571
18/12/2003,UK,-7.051128383
19/12/2003,UK,-7.051128383
22/12/2003,UK,-6.821365216
23/12/2003,UK,-6.909533087
24/12/2003,UK,-7.474305414
26/12/2003,UK,-7.332310383
29/12/2003,UK,-7.225965116
30/12/2003,UK,-7.686305059
31/12/2003,UK,-7.988688553
02/01/2004,UK,-8.327671603
05/01/2004,UK,-9.348079767
06/01/2004,UK,-10.21622952
07/01/2004,UK,-9.924311989
08/01/2004,UK,-10.72474859
09/01/2004,UK,-11.43995123
12/01/2004,UK,-11.66159881
13/01/2004,UK,-11.23583058
14/01/2004,UK,-11.10679832
15/01/2004,UK,-9.983823357
16/01/2004,UK,-8.818704114
20/01/2004,UK,-9.880428066
21/01/2004,UK,-10.4624579
22/01/2004,UK,-11.28572903
23/01/2004,UK,-9.93911401
26/01/2004,UK,-9.920912335
27/01/2004,UK,-10.35767303
28/01/2004,UK,-10.85118427
29/01/2004,UK,-9.436783092
30/01/2004,UK,-9.998275576
02/02/2004,UK,-9.816126213
03/02/2004,UK,-10.88885349
04/02/2004,UK,-10.64992682
05/02/2004,UK,-10.88828399
06/02/2004,UK,-11.32937937
09/02/2004,UK,-11.97549346
10/02/2004,UK,-12.60722887
11/02/2004,UK,-13.41126777
12/02/2004,UK,-13.73172017
13/02/2004,UK,-13.29677312
17/02/2004,UK,-14.42650387
18/02/2004,UK,-14.31223992
19/02/2004,UK,-13.77961675
20/02/2004,UK,-12.41727049
23/02/2004,UK,-12.51060631
24/02/2004,UK,-13.65036715
25/02/2004,UK,-12.89436639
26/02/2004,UK,-12.0877635
27/02/2004,UK,-11.90168237
01/03/2004,UK,-12.47746246
02/03/2004,UK,-10.87088671
03/03/2004,UK,-9.804514211
04/03/2004,UK,-10.13196555
05/03/2004,UK,-11.08104385
08/03/2004,UK,-11.32058687
09/03/2004,UK,-10.91423298
10/03/2004,UK,-8.706727457
11/03/2004,UK,-8.760723137
12/03/2004,UK,-8.400557461
15/03/2004,UK,-8.669712315
16/03/2004,UK,-9.299435237
17/03/2004,UK,-9.444284051
18/03/2004,UK,-10.69541732
19/03/2004,UK,-10.19964061
22/03/2004,UK,-11.35074603
23/03/2004,UK,-11.44316748
24/03/2004,UK,-10.62910642
25/03/2004,UK,-9.23435509
26/03/2004,UK,-9.252454638
29/03/2004,UK,-9.57830547
30/03/2004,UK,-10.23213765
31/03/2004,UK,-10.8719914
01/04/2004,UK,-11.75515607
02/04/2004,UK,-10.27009946
05/04/2004,UK,-9.428687348
06/04/2004,UK,-10.71655239
07/04/2004,UK,-10.90030837
08/04/2004,UK,-10.44007273
09/04/2004,UK,-10.42174764
12/04/2004,UK,-10.62328666
13/04/2004,UK,-9.521762889
14/04/2004,UK,-8.087225028
15/04/2004,UK,-7.424854817
16/04/2004,UK,-8.651957787
19/04/2004,UK,-8.922033408
20/04/2004,UK,-8.145719994
21/04/2004,UK,-7.052921714
22/04/2004,UK,-6.84026887
23/04/2004,UK,-6.787218472
26/04/2004,UK,-7.812315679
27/04/2004,UK,-8.187315679
28/04/2004,UK,-7.04015669
29/04/2004,UK,-7.217367394
30/04/2004,UK,-7.164109805
03/05/2004,UK,-7.039908243
04/05/2004,UK,-8.085451394
05/05/2004,UK,-8.21080956
06/05/2004,UK,-8.264601922
07/05/2004,UK,-7.708448351
10/05/2004,UK,-7.048323463
11/05/2004,UK,-6.020319209
12/05/2004,UK,-7.143126227
13/05/2004,UK,-6.238229137
14/05/2004,UK,-6.167893283
17/05/2004,UK,-6.870757454
18/05/2004,UK,-6.870757454
19/05/2004,UK,-7.613988741
20/05/2004,UK,-6.936506124
21/05/2004,UK,-7.892766085
24/05/2004,UK,-8.053681515
25/05/2004,UK,-9.307263177
26/05/2004,UK,-9.343534486
27/05/2004,UK,-10.57720647
28/05/2004,UK,-10.35678032
01/06/2004,UK,-10.52173633
02/06/2004,UK,-10.65024744
03/06/2004,UK,-10.66862979
04/06/2004,UK,-10.55831539
07/06/2004,UK,-10.66850823
08/06/2004,UK,-10.5398081
09/06/2004,UK,-10.15420399
10/06/2004,UK,-10.62978475
11/06/2004,UK,-9.508667304
14/06/2004,UK,-9.363265632
15/06/2004,UK,-10.07106962
16/06/2004,UK,-9.979678654
17/06/2004,UK,-10.41795477
18/06/2004,UK,-10.56468991
21/06/2004,UK,-10.25241952
22/06/2004,UK,-9.739692915
23/06/2004,UK,-9.557510368
24/06/2004,UK,-9.721176489
25/06/2004,UK,-9.739391425
28/06/2004,UK,-10.15841128
29/06/2004,UK,-9.024126614
30/06/2004,UK,-9.22311359
01/07/2004,UK,-9.40437152
02/07/2004,UK,-10.18519593
06/07/2004,UK,-10.8440539
07/07/2004,UK,-11.63624256
08/07/2004,UK,-11.61767245
09/07/2004,UK,-11.56197249
12/07/2004,UK,-12.00732413
13/07/2004,UK,-11.46678359
14/07/2004,UK,-11.59655742
15/07/2004,UK,-11.50374138
16/07/2004,UK,-12.3754031
19/07/2004,UK,-12.50636662
20/07/2004,UK,-11.5509526
21/07/2004,UK,-10.45612982
22/07/2004,UK,-11.08021205
23/07/2004,UK,-10.26750425
26/07/2004,UK,-10.65226057
27/07/2004,UK,-9.695850789
28/07/2004,UK,-9.714069044
29/07/2004,UK,-9.458967003
30/07/2004,UK,-9.495317421
02/08/2004,UK,-9.986226512
03/08/2004,UK,-9.821782879
04/08/2004,UK,-9.858265915
05/08/2004,UK,-9.767025039
06/08/2004,UK,-11.0067698
09/08/2004,UK,-10.69294296
10/08/2004,UK,-10.60092971
11/08/2004,UK,-10.03097199
12/08/2004,UK,-9.647059745
13/08/2004,UK,-10.8490266
16/08/2004,UK,-10.62782844
17/08/2004,UK,-10.05766107
18/08/2004,UK,-9.710184846
19/08/2004,UK,-10.18403212
20/08/2004,UK,-9.634682185
23/08/2004,UK,-9.252238186
24/08/2004,UK,-8.091135138
25/08/2004,UK,-8.270475167
26/08/2004,UK,-8.126745379
27/08/2004,UK,-8.019102752
30/08/2004,UK,-8.037023899
31/08/2004,UK,-8.628527753
01/09/2004,UK,-8.123659379
02/09/2004,UK,-7.980135877
03/09/2004,UK,-7.102314308
07/09/2004,UK,-6.960243628
08/09/2004,UK,-7.793724741
09/09/2004,UK,-7.632780535
10/09/2004,UK,-8.329084767
13/09/2004,UK,-8.203230758
14/09/2004,UK,-8.45462239
15/09/2004,UK,-7.158492777
16/09/2004,UK,-7.922665515
17/09/2004,UK,-7.994298753
20/09/2004,UK,-7.761323843
21/09/2004,UK,-8.136793179
22/09/2004,UK,-8.154740057
23/09/2004,UK,-8.441941636
24/09/2004,UK,-8.603957838
27/09/2004,UK,-8.856392025
28/09/2004,UK,-9.01908183
29/09/2004,UK,-8.258625556
30/09/2004,UK,-8.923495277
01/10/2004,UK,-8.290354901
04/10/2004,UK,-7.463462936
05/10/2004,UK,-7.463462936
06/10/2004,UK,-7.249521057
07/10/2004,UK,-7.427425345
08/10/2004,UK,-8.051200073
12/10/2004,UK,-7.746322024
13/10/2004,UK,-7.799960501
14/10/2004,UK,-8.26507678
15/10/2004,UK,-8.678448455
18/10/2004,UK,-8.479928332
19/10/2004,UK,-8.624020551
20/10/2004,UK,-9.453746381
21/10/2004,UK,-10.05396464
22/10/2004,UK,-9.944175072
25/10/2004,UK,-10.62046825
26/10/2004,UK,-10.43644175
27/10/2004,UK,-10.1792779
28/10/2004,UK,-10.16095617
29/10/2004,UK,-10.30750316
01/11/2004,UK,-10.17908636
02/11/2004,UK,-10.52719922
03/11/2004,UK,-10.83975667
04/11/2004,UK,-10.8213133
05/11/2004,UK,-11.37451263
08/11/2004,UK,-11.48576796
09/11/2004,UK,-11.61571042
10/11/2004,UK,-11.02091488
12/11/2004,UK,-11.42741894
15/11/2004,UK,-11.03780855
16/11/2004,UK,-11.37046425
17/11/2004,UK,-11.57443236
18/11/2004,UK,-11.22140375
19/11/2004,UK,-11.68428099
22/11/2004,UK,-11.62847742
23/11/2004,UK,-12.27915599
24/11/2004,UK,-12.82182066
26/11/2004,UK,-13.61203703
29/11/2004,UK,-13.51721434
30/11/2004,UK,-14.18034432
01/12/2004,UK,-15.34380035
02/12/2004,UK,-14.95784898
03/12/2004,UK,-15.74600738
06/12/2004,UK,-15.97852046
07/12/2004,UK,-16.17273293
08/12/2004,UK,-15.25815811
09/12/2004,UK,-14.75680832
10/12/2004,UK,-14.48819743
13/12/2004,UK,-15.00484496
14/12/2004,UK,-15.02407943
15/12/2004,UK,-16.10141686
16/12/2004,UK,-15.73191083
17/12/2004,UK,-15.80941519
20/12/2004,UK,-16.27480205
21/12/2004,UK,-15.14485854
22/12/2004,UK,-14.41282233
23/12/2004,UK,-14.77618052
24/12/2004,UK,-14.98731296
27/12/2004,UK,-15.67975381
28/12/2004,UK,-15.40859364
29/12/2004,UK,-14.57799676
30/12/2004,UK,-14.90366726
31/12/2004,UK,-14.59615237
03/01/2005,UK,-14.05965112
04/01/2005,UK,-12.85896502
05/01/2005,UK,-13.08495372
06/01/2005,UK,-12.42432706
07/01/2005,UK,-12.16181066
10/01/2005,UK,-12.42363972
11/01/2005,UK,-12.66740496
12/01/2005,UK,-13.38169067
13/01/2005,UK,-12.85158844
14/01/2005,UK,-12.11712516
18/01/2005,UK,-12.09843008
19/01/2005,UK,-12.36011232
20/01/2005,UK,-12.24766854
21/01/2005,UK,-12.35998602
24/01/2005,UK,-12.56613295
25/01/2005,UK,-11.85251793
26/01/2005,UK,-12.84077077
27/01/2005,UK,-13.0102623
28/01/2005,UK,-12.93480484
31/01/2005,UK,-12.93480484
01/02/2005,UK,-12.63320257
02/02/2005,UK,-12.80234371
03/02/2005,UK,-12.68939191
04/02/2005,UK,-12.93384471
07/02/2005,UK,-11.63318495
08/02/2005,UK,-11.42849571
09/02/2005,UK,-11.48420601
10/02/2005,UK,-12.17168279
11/02/2005,UK,-11.90975575
14/02/2005,UK,-13.27195019
15/02/2005,UK,-13.13952492
16/02/2005,UK,-12.53495284
17/02/2005,UK,-13.43636129
18/02/2005,UK,-13.43636129
22/02/2005,UK,-14.17541758
23/02/2005,UK,-14.04177878
24/02/2005,UK,-14.23243655
25/02/2005,UK,-14.48076511
28/02/2005,UK,-14.99780839
01/03/2005,UK,-14.76681705
02/03/2005,UK,-14.34430889
03/03/2005,UK,-14.21044008
04/03/2005,UK,-14.95528347
07/03/2005,UK,-14.53196232
08/03/2005,UK,-15.22174964
09/03/2005,UK,-14.93234196
10/03/2005,UK,-14.91310379
11/03/2005,UK,-15.04774507
14/03/2005,UK,-14.29658945
15/03/2005,UK,-14.39217346
16/03/2005,UK,-15.06190175
17/03/2005,UK,-14.92705297
18/03/2005,UK,-14.67695678
21/03/2005,UK,-13.54473647
22/03/2005,UK,-13.65858847
23/03/2005,UK,-12.13883163
24/03/2005,UK,-12.12011905
25/03/2005,UK,-11.98915554
28/03/2005,UK,-11.8396787
29/03/2005,UK,-12.34341005
30/03/2005,UK,-12.68093114
31/03/2005,UK,-13.07603933
01/04/2005,UK,-12.54713869
04/04/2005,UK,-12.24649983
05/04/2005,UK,-12.45256952
06/04/2005,UK,-12.52765869
07/04/2005,UK,-12.43372669
08/04/2005,UK,-12.73402699
11/04/2005,UK,-13.16700892
12/04/2005,UK,-12.82667994
13/04/2005,UK,-13.27891284
14/04/2005,UK,-12.63533911
15/04/2005,UK,-13.27479745
18/04/2005,UK,-13.91837118
19/04/2005,UK,-14.50895986
20/04/2005,UK,-14.68143974
21/04/2005,UK,-14.18230363
22/04/2005,UK,-14.43063218
25/04/2005,UK,-14.25828443
26/04/2005,UK,-13.85683155
27/04/2005,UK,-13.89491228
28/04/2005,UK,-14.16157895
29/04/2005,UK,-14.27617024
02/05/2005,UK,-13.41574959
03/05/2005,UK,-13.16930409
04/05/2005,UK,-13.64207262
05/05/2005,UK,-13.88908003
06/05/2005,UK,-13.22241337
09/05/2005,UK,-12.76829794
10/05/2005,UK,-12.73062607
11/05/2005,UK,-12.22224723
12/05/2005,UK,-11.77264064
13/05/2005,UK,-11.11989912
16/05/2005,UK,-10.24904494
17/05/2005,UK,-10.43273341
18/05/2005,UK,-10.32231751
19/05/2005,UK,-10.23040574
20/05/2005,UK,-9.569248718
23/05/2005,UK,-9.806431714
24/05/2005,UK,-9.806431714
25/05/2005,UK,-9.934449271
26/05/2005,UK,-9.348476006
27/05/2005,UK,-9.475910923
31/05/2005,UK,-9.49413914
01/06/2005,UK,-8.874266761
02/06/2005,UK,-9.07357823
03/06/2005,UK,-8.873868717
06/06/2005,UK,-9.363087778
07/06/2005,UK,-9.963961777
08/06/2005,UK,-10.23873738
09/06/2005,UK,-9.357032748
10/06/2005,UK,-8.920033476
13/06/2005,UK,-8.267386631
14/06/2005,UK,-8.555571069
15/06/2005,UK,-9.404559508
16/06/2005,UK,-9.331686489
17/06/2005,UK,-9.659376276
20/06/2005,UK,-9.476727874
21/06/2005,UK,-9.531422496
22/06/2005,UK,-9.403731872
23/06/2005,UK,-9.185112816
24/06/2005,UK,-9.421433485
27/06/2005,UK,-9.585427654
28/06/2005,UK,-9.056133987
29/06/2005,UK,-8.63855955
30/06/2005,UK,-7.806883542
01/07/2005,UK,-6.551728441
05/07/2005,UK,-5.75484514
06/07/2005,UK,-5.842687726
07/07/2005,UK,-4.893153701
08/07/2005,UK,-4.562200905
11/07/2005,UK,-5.708034239
12/07/2005,UK,-6.779337365
13/07/2005,UK,-5.643175462
14/07/2005,UK,-5.818706443
15/07/2005,UK,-5.519779065
18/07/2005,UK,-5.467184394
19/07/2005,UK,-4.556022663
20/07/2005,UK,-4.208740149
21/07/2005,UK,-5.1604619
22/07/2005,UK,-4.828526191
25/07/2005,UK,-5.072301221
26/07/2005,UK,-4.845385529
27/07/2005,UK,-4.967294272
28/07/2005,UK,-5.59501877
29/07/2005,UK,-5.858222841
01/08/2005,UK,-6.4387999
02/08/2005,UK,-6.61575973
03/08/2005,UK,-7.076670916
04/08/2005,UK,-7.00543316
05/08/2005,UK,-6.738481745
08/08/2005,UK,-7.377459381
09/08/2005,UK,-7.270278245
10/08/2005,UK,-7.698543769
11/08/2005,UK,-8.522916529
12/08/2005,UK,-8.956599218
15/08/2005,UK,-8.611771632
16/08/2005,UK,-8.666030991
17/08/2005,UK,-8.557453358
18/08/2005,UK,-7.852464204
19/08/2005,UK,-7.762713711
22/08/2005,UK,-8.246931788
23/08/2005,UK,-8.102761667
24/08/2005,UK,-7.940803777
25/08/2005,UK,-8.371993141
26/08/2005,UK,-8.498301333
29/08/2005,UK,-8.155031233
30/08/2005,UK,-7.236774121
31/08/2005,UK,-8.182358421
01/09/2005,UK,-9.641292138
02/09/2005,UK,-10.31758532
06/09/2005,UK,-10.40959857
07/09/2005,UK,-10.26224178
08/09/2005,UK,-10.24384929
09/09/2005,UK,-10.29901663
12/09/2005,UK,-9.397452691
13/09/2005,UK,-9.2880435
14/09/2005,UK,-9.451977926
15/09/2005,UK,-8.485001097
16/09/2005,UK,-8.286229865
19/09/2005,UK,-8.322298395
20/09/2005,UK,-8.35837994
21/09/2005,UK,-8.629089198
22/09/2005,UK,-7.633794229
23/09/2005,UK,-6.899158859
26/09/2005,UK,-6.667924422
27/09/2005,UK,-6.277507386
28/09/2005,UK,-6.065380817
29/09/2005,UK,-5.959542045
30/09/2005,UK,-6.382449534
03/10/2005,UK,-5.603826281
04/10/2005,UK,-5.761859644
05/10/2005,UK,-6.148774874
06/10/2005,UK,-6.554848321
07/10/2005,UK,-5.828026835
11/10/2005,UK,-5.19444711
12/10/2005,UK,-5.439287963
13/10/2005,UK,-5.158783054
14/10/2005,UK,-6.260181656
17/10/2005,UK,-5.553093093
18/10/2005,UK,-5.166924934
19/10/2005,UK,-5.971261357
20/10/2005,UK,-6.447200013
21/10/2005,UK,-6.340930088
24/10/2005,UK,-6.4470872
25/10/2005,UK,-7.244111642
26/10/2005,UK,-6.744200912
27/10/2005,UK,-7.135034097
28/10/2005,UK,-6.831841659
31/10/2005,UK,-6.316194433
01/11/2005,UK,-5.98008971
02/11/2005,UK,-6.685308328
03/11/2005,UK,-6.489995828
04/11/2005,UK,-5.284963044
07/11/2005,UK,-4.882231473
08/11/2005,UK,-4.742712813
09/11/2005,UK,-4.742712813
10/11/2005,UK,-5.003945833
14/11/2005,UK,-4.357883322
15/11/2005,UK,-4.461977701
16/11/2005,UK,-3.298379229
17/11/2005,UK,-3.435718285
18/11/2005,UK,-3.177853406
21/11/2005,UK,-3.280734064
22/11/2005,UK,-3.126254147
23/11/2005,UK,-3.571841122
25/11/2005,UK,-3.227547784
28/11/2005,UK,-3.604971013
29/11/2005,UK,-3.501647438
30/11/2005,UK,-4.189760288
01/12/2005,UK,-3.999218109
02/12/2005,UK,-4.085663475
05/12/2005,UK,-4.622088462
06/12/2005,UK,-4.656883174
07/12/2005,UK,-4.343621774
08/12/2005,UK,-5.280471185
09/12/2005,UK,-5.508141938
12/12/2005,UK,-6.561327825
13/12/2005,UK,-6.188789241
14/12/2005,UK,-6.559945126
15/12/2005,UK,-6.045487081
16/12/2005,UK,-6.41611892
19/12/2005,UK,-5.990963916
20/12/2005,UK,-5.444130259
21/12/2005,UK,-4.637112715
22/12/2005,UK,-4.584902482
23/12/2005,UK,-4.184832905
27/12/2005,UK,-4.080882801
28/12/2005,UK,-3.613593081
29/12/2005,UK,-3.820311427
30/12/2005,UK,-3.388756102
03/01/2006,UK,-4.626294775
04/01/2006,UK,-5.670499439
05/01/2006,UK,-5.547390048
06/01/2006,UK,-6.285138159
09/01/2006,UK,-6.002002431
10/01/2006,UK,-6.002002431
11/01/2006,UK,-5.98435641
12/01/2006,UK,-5.807927335
13/01/2006,UK,-6.389117895
17/01/2006,UK,-5.893103723
18/01/2006,UK,-5.857849008
19/01/2006,UK,-5.840227862
20/01/2006,UK,-6.086880434
23/01/2006,UK,-7.093591844
24/01/2006,UK,-7.343368829
25/01/2006,UK,-7.271825277
26/01/2006,UK,-7.021601863
27/01/2006,UK,-6.486747165
30/01/2006,UK,-6.220742554
31/01/2006,UK,-6.963579484
01/02/2006,UK,-6.749751971
02/02/2006,UK,-6.891999482
03/02/2006,UK,-5.877042217
06/02/2006,UK,-4.925164904
07/02/2006,UK,-4.82039801
08/02/2006,UK,-4.611083515
09/02/2006,UK,-4.645896396
10/02/2006,UK,-4.889671426
13/02/2006,UK,-4.784941107
14/02/2006,UK,-4.244400566
15/02/2006,UK,-4.573918429
16/02/2006,UK,-4.312912687
17/02/2006,UK,-4.590594048
21/02/2006,UK,-4.834241803
22/02/2006,UK,-4.712120379
23/02/2006,UK,-5.269708809
24/02/2006,UK,-4.849172626
27/02/2006,UK,-4.622336122
28/02/2006,UK,-5.353533894
01/03/2006,UK,-4.985242067
02/03/2006,UK,-5.090082185
03/03/2006,UK,-5.317474174
06/03/2006,UK,-5.089563936
07/03/2006,UK,-4.337421204
08/03/2006,UK,-4.320060093
09/03/2006,UK,-4.372134385
10/03/2006,UK,-3.729550155
13/03/2006,UK,-4.040162752
14/03/2006,UK,-5.009524012
15/03/2006,UK,-4.904647242
16/03/2006,UK,-5.42848171
17/03/2006,UK,-5.516247201
20/03/2006,UK,-5.481110166
21/03/2006,UK,-4.883990391
22/03/2006,UK,-5.023655196
23/03/2006,UK,-4.359319531
24/03/2006,UK,-4.706662359
27/03/2006,UK,-4.950649811
28/03/2006,UK,-5.107882515
29/03/2006,UK,-4.285485315
30/03/2006,UK,-4.823492951
31/03/2006,UK,-4.509411639
03/04/2006,UK,-4.47462298
04/04/2006,UK,-5.448366677
05/04/2006,UK,-5.097181427
06/04/2006,UK,-5.132177052
07/04/2006,UK,-4.572051024
10/04/2006,UK,-4.572051024
11/04/2006,UK,-4.920179831
12/04/2006,UK,-5.147254067
13/04/2006,UK,-5.269803087
14/04/2006,UK,-5.164632184
17/04/2006,UK,-6.320296691
18/04/2006,UK,-6.586018569
19/04/2006,UK,-7.332022121
20/04/2006,UK,-6.795157411
21/04/2006,UK,-6.884157055
24/04/2006,UK,-7.008867549
25/04/2006,UK,-7.222923917
26/04/2006,UK,-7.330181693
27/04/2006,UK,-7.974419345
28/04/2006,UK,-9.127157097
01/05/2006,UK,-9.47336701
02/05/2006,UK,-10.076768
03/05/2006,UK,-10.35270619
04/05/2006,UK,-10.55562078
05/05/2006,UK,-11.11014943
08/05/2006,UK,-11.09156207
09/05/2006,UK,-11.35173676
10/05/2006,UK,-11.42626629
11/05/2006,UK,-12.47045797
12/05/2006,UK,-12.82847569
15/05/2006,UK,-12.43135012
16/05/2006,UK,-12.33717042
17/05/2006,UK,-12.35598864
18/05/2006,UK,-12.65713677
19/05/2006,UK,-11.9963854
22/05/2006,UK,-12.55902606
23/05/2006,UK,-12.27611395
24/05/2006,UK,-11.58023281
25/05/2006,UK,-11.8043643
26/05/2006,UK,-10.98070275
30/05/2006,UK,-12.35463517
31/05/2006,UK,-11.86517734
01/06/2006,UK,-11.60290683
02/06/2006,UK,-12.31292177
05/06/2006,UK,-12.14355783
06/06/2006,UK,-11.1854515
07/06/2006,UK,-11.05519471
08/06/2006,UK,-10.20033502
09/06/2006,UK,-10.20033502
12/06/2006,UK,-10.27404056
13/06/2006,UK,-10.05276083
14/06/2006,UK,-10.54954096
15/06/2006,UK,-10.47557646
16/06/2006,UK,-10.51253137
19/06/2006,UK,-10.06890845
20/06/2006,UK,-10.0505058
21/06/2006,UK,-10.38169256
22/06/2006,UK,-9.532514045
23/06/2006,UK,-8.983365225
26/06/2006,UK,-8.892340284
27/06/2006,UK,-9.165166767
28/06/2006,UK,-8.727450188
29/06/2006,UK,-8.455069582
30/06/2006,UK,-10.51953898
03/07/2006,UK,-10.07575199
05/07/2006,UK,-9.707563482
06/07/2006,UK,-9.890982411
07/07/2006,UK,-10.6260063
10/07/2006,UK,-10.12619142
11/07/2006,UK,-10.18145021
12/07/2006,UK,-9.739135431
13/07/2006,UK,-10.03271341
14/07/2006,UK,-9.830284262
17/07/2006,UK,-8.93037609
18/07/2006,UK,-9.312611255
